qShort qLong cfd_y1 cfd_y2 baseline height eventCounter eventCounterPSD psdValue 
91243 97912 27 -33 465 2396 3607 0 2231 
93142 79017 41 -26 450 2381 3608 0 -5857 
91219 83407 51 -25 465 2397 3609 0 -3068 
93813 78736 54 -17 478 2420 3610 0 -6274 
107940 106407 22 -26 431 2415 3611 0 -472 
127139 105551 0 -1 369 2395 3612 0 -6701 
92159 78438 19 -45 479 2421 3613 0 -5731 
84392 64882 23 -45 500 2438 3614 0 -9853 
100858 107460 59 -11 437 2368 3615 0 2013 
94158 90250 48 -23 467 2422 3616 0 -1418 
93157 83508 58 -6 484 2429 3617 0 -3786 
106810 115304 40 -19 429 2403 3618 0 2413 
92974 81233 32 -34 435 2378 3619 0 -4735 
82637 70208 32 -42 493 2407 3620 0 -5800 
102016 81164 56 -15 482 2429 3621 0 -8418 
85832 87943 68 -3 450 2338 3622 0 786 
132911 134999 2 -8 398 2431 3623 0 506 
82818 66166 11 -46 492 2401 3624 0 -8246 
94368 84085 42 -24 463 2406 3625 0 -4007 
103711 87602 71 -4 450 2425 3626 0 -6025 
101781 105392 2 -36 473 2412 3627 0 1122 
79330 71221 19 -33 502 2368 3628 0 -3730 
105276 109581 32 -17 423 2396 3629 0 1287 
70855 50819 13 -19 522 2435 3630 0 -12918 
93656 82487 44 -21 483 2427 3631 0 -4436 
93860 85982 61 -7 451 2391 3632 0 -3002 
90106 76355 1 -47 456 2386 3633 0 -5901 
95607 86877 22 -39 477 2425 3634 0 -3292 
96227 96062 45 -27 457 2398 3635 0 -56 
93575 83843 60 -16 449 2391 3636 0 -3803 
94185 84772 56 -9 483 2427 3637 0 -3638 
83958 67634 39 -13 520 2454 3638 0 -7908 
84994 79416 24 -41 453 2363 3639 0 -2301 
103990 103422 10 -24 419 2377 3640 0 -179 
91787 85923 27 -17 475 2403 3641 0 -2236 
89285 79674 21 -37 465 2400 3642 0 -3952 
74176 56151 18 -51 489 2384 3643 0 -10518 
84463 56373 35 -29 532 2503 3644 0 -16327 
140669 143736 8 -1 402 2447 3645 0 699 
132820 145025 1 -2 382 2357 3646 0 2757 
91157 77140 6 -41 463 2403 3647 0 -5954 
86764 70541 9 -48 512 2449 3648 0 -7535 
100986 108230 7 -26 416 2362 3649 0 2193 
86235 57834 10 -40 489 2413 3650 0 -16091 
105999 86958 6 -28 450 2445 3651 0 -7174 
82686 61301 30 -35 542 2464 3652 0 -11430 
83796 57495 13 -36 474 2391 3653 0 -14989 
99154 81742 0 -31 450 2441 3654 0 -6979 
101413 89838 14 -29 474 2446 3655 0 -4221 
57000 23025 10 -39 535 2404 3656 0 17186 
90469 74212 40 -30 479 2419 3657 0 -7177 
107476 129933 24 -14 413 2357 3658 0 5663 
94201 70990 8 -40 512 2466 3659 0 -10713 
88089 60464 30 -40 471 2412 3660 0 -14970 
120739 127140 0 -9 399 2401 3661 0 1649 
119646 122356 2 -8 438 2449 3662 0 725 
16675 -63847 360 -2 667 2477 3663 0 -24212 
36709 29146 36 -13 514 2360 3664 0 -8502 
97077 62926 46 -30 521 2502 3665 0 -17783 
116758 135535 25 -9 420 2400 3666 0 4539 
94438 86148 15 -32 439 2388 3667 0 -3153 
77152 48197 49 -16 461 2349 3668 0 -19685 
93345 65713 54 -19 487 2430 3669 0 -13778 
107883 104252 32 -5 420 2413 3670 0 -1141 
96867 88811 24 -17 443 2393 3671 0 -2972 
94359 94690 28 -27 455 2387 3672 0 114 
92466 83402 37 -35 482 2421 3673 0 -3561 
88827 79540 51 -15 449 2380 3674 0 -3825 
94435 87288 7 -39 453 2394 3675 0 -2682 
92158 83636 5 -45 478 2421 3676 0 -3338 
99088 92388 56 -8 425 2397 3677 0 -2376 
97167 90420 73 -5 428 2375 3678 0 -2445 
97456 80922 1 -38 476 2442 3679 0 -6694 
87248 72469 9 -48 493 2423 3680 0 -6682 
98317 90688 55 -14 437 2386 3681 0 -2756 
111741 99535 5 -26 445 2412 3682 0 -4018 
91477 82426 1 -49 479 2415 3683 0 -3598 
84580 70933 27 -44 469 2401 3684 0 -6304 
72461 99616 30 -34 440 2278 3685 0 8932 
96385 88812 22 -35 469 2420 3686 0 -2794 
108324 112501 55 -7 453 2428 3687 0 1216 
82148 62399 50 -22 482 2402 3688 0 -10370 
115856 131930 2 -21 409 2392 3689 0 3992 
83922 62969 34 -34 487 2405 3690 0 -10903 
139667 141256 0 -2 392 2422 3691 0 368 
130832 142038 8 -14 418 2470 3692 0 2585 
75047 72855 29 -42 451 2361 3693 0 -985 
56926 86438 101 -87 374 761 3694 0 11187 
66917 54205 34 -8 510 2347 3695 0 -7684 
56188 9992 6 -36 544 2459 3696 0 -20419 
92941 83913 45 -24 471 2413 3697 0 -3525 
92400 76320 61 -3 483 2440 3698 0 -6903 
104174 104341 40 -21 429 2395 3699 0 52 
111740 146751 13 -14 335 2311 3700 0 7817 
98077 87425 62 -13 476 2443 3701 0 -3992 
97116 84226 16 -37 468 2422 3702 0 -5014 
100150 87880 45 -18 446 2415 3703 0 -4575 
136953 133869 16 -11 402 2473 3704 0 -754 
114283 65053 14 -26 502 2513 3705 0 -24797 
96936 78168 6 -42 476 2438 3706 0 -7867 
77990 58649 47 -3 462 2359 3707 0 -10805 
68904 62549 18 -51 475 2346 3708 0 -3329 
89642 88534 50 -20 440 2350 3709 0 -410 
96170 103290 16 -27 435 2368 3710 0 2258 
78454 62104 53 -3 495 2372 3711 0 -8626 
102672 93247 45 -17 471 2453 3712 0 -3311 
102664 90460 54 -19 453 2424 3713 0 -4420 
83606 66824 44 -28 478 2399 3714 0 -8229 
87319 69784 36 -15 507 2458 3715 0 -8233 
93415 86570 42 -27 466 2408 3716 0 -2590 
92449 83097 55 -10 448 2385 3717 0 -3687 
81306 80421 49 -20 485 2414 3718 0 -360 
95556 86880 17 -40 477 2427 3719 0 -3272 
94000 83762 48 -24 448 2386 3720 0 -4005 
96796 92612 63 -7 442 2388 3721 0 -1480 
91655 81835 62 -6 484 2416 3722 0 -3931 
97575 91591 26 -29 449 2416 3723 0 -2140 
67503 54424 10 -57 487 2349 3724 0 -7874 
119010 109383 23 -4 433 2441 3725 0 -2883 
99205 78017 6 -38 487 2439 3726 0 -8898 
103241 99996 40 -16 439 2409 3727 0 -1063 
84028 69349 32 -34 476 2368 3728 0 -6935 
96963 93966 62 -15 460 2404 3729 0 -1045 
123453 127510 39 -9 414 2432 3730 0 1042 
86912 76390 17 -40 463 2381 3731 0 -4513 
73561 43747 1 -69 535 2436 3732 0 -22331 
69694 29646 2 -71 575 2476 3733 0 21272 
97547 119932 22 -25 408 2340 3734 0 6115 
110915 113314 7 -26 414 2410 3735 0 693 
108115 118442 12 -18 418 2382 3736 0 2856 
91795 81782 61 -9 450 2387 3737 0 -4011 
94024 80946 16 -36 459 2408 3738 0 -5293 
93641 83342 30 -31 479 2421 3739 0 -4049 
91753 82725 41 -29 495 2431 3740 0 -3575 
88546 50541 44 -23 489 2464 3741 0 -24639 
104401 96680 34 -21 434 2402 3742 0 -2616 
75894 70876 1 -64 489 2384 3743 0 -2319 
80872 98144 26 -49 467 2342 3744 0 5766 
90943 78055 53 -12 455 2380 3745 0 -5410 
91096 78679 53 -16 465 2390 3746 0 -5171 
95113 87585 39 -32 485 2434 3747 0 -2816 
78278 61933 40 -27 475 2370 3748 0 -8647 
75773 27103 18 -43 552 2455 3749 0 6695 
104477 120424 20 -38 478 2418 3750 0 4339 
83429 64313 38 -36 476 2405 3751 0 -9739 
97354 89172 6 -37 444 2400 3752 0 -3006 
95905 87451 48 -2 484 2443 3753 0 -3167 
98680 89692 52 -21 488 2453 3754 0 -3283 
94947 86445 9 -37 445 2394 3755 0 -3222 
98987 97255 37 -24 436 2377 3756 0 -583 
95366 87120 59 -19 475 2421 3757 0 -3101 
111354 100073 28 -17 436 2403 3758 0 -3693 
70497 56274 168 -20 470 2605 3759 0 -8281 
89467 75715 51 -23 471 2411 3760 0 -5951 
93395 83216 57 -1 486 2429 3761 0 -4008 
73251 52106 22 -19 498 2400 3762 0 -13297 
76926 56692 9 -58 513 2401 3763 0 -11694 
92065 100026 14 -30 454 2342 3764 0 2607 
57184 49938 15 -26 482 2308 3765 0 -4754 
168610 186478 1 -1085 307 2339 3766 0 3139 
97265 92443 8 -34 454 2402 3767 0 -1709 
100355 93932 35 -23 452 2414 3768 0 -2240 
114285 121893 5 -29 404 2393 3769 0 2045 
99842 79668 60 -9 477 2479 3770 0 -8297 
86361 69075 15 -45 480 2417 3771 0 -8199 
88476 72782 48 -23 452 2389 3772 0 -7065 
106002 129523 5 -5 352 2279 3773 0 5950 
92863 78119 21 -38 477 2416 3774 0 -6184 
73894 41454 35 -32 516 2415 3775 0 -25641 
95258 87439 5 -34 446 2390 3776 0 -2930 
108835 105120 38 -20 445 2459 3777 0 -1158 
71385 48774 12 -58 516 2386 3778 0 -15190 
77757 70518 18 -49 472 2420 3779 0 -3363 
84331 68222 2 -50 457 2382 3780 0 -7737 
122632 135106 2 -2 418 2422 3781 0 3025 
121017 123456 73 -1 430 2479 3782 0 647 
132515 138576 2 -4 375 2402 3783 0 1433 
35857 6939 14 -15 578 2345 3784 0 -5483 
77842 97336 2 -62 462 2318 3785 0 6562 
90757 77986 48 -23 465 2407 3786 0 -5365 
75909 59033 41 -24 461 2350 3787 0 -9367 
58462 45855 51 -17 506 2341 3788 0 -9008 
80205 48755 32 -22 520 2423 3789 0 -21136 
124084 150831 3 -5 380 2395 3790 0 5810 
92030 111931 110 -4 247 689 3791 0 5825 
90404 75966 48 -22 480 2414 3792 0 -6227 
92232 83599 59 -2 468 2395 3793 0 -3383 
92240 92703 17 -35 442 2361 3794 0 163 
109052 108960 6 -21 399 2380 3795 0 -27 
85779 70551 7 -56 508 2428 3796 0 -7072 
86707 68890 36 -30 493 2429 3797 0 -8474 
97778 92283 5 -32 437 2389 3798 0 -1951 
62741 35968 14 -1 540 2397 3799 0 -24390 
93116 84377 15 -42 470 2409 3800 0 -3393 
108951 111531 6 -22 408 2393 3801 0 757 
83633 70028 41 -31 450 2373 3802 0 -6365 
101314 89371 70 -2 464 2424 3803 0 -4378 
102731 96226 16 -34 455 2420 3804 0 -2215 
92238 76403 12 -40 454 2410 3805 0 -6791 
86366 94834 19 -40 461 2320 3806 0 2925 
101393 95124 56 -16 474 2439 3807 0 -2159 
101210 88026 68 -2 453 2418 3808 0 -4907 
83845 62030 65 -3 458 2391 3809 0 -11523 
98825 86738 19 -33 477 2439 3810 0 -4566 
53903 10861 9 -23 568 2400 3811 0 1217 
89464 53742 39 -38 512 2467 3812 0 -21780 
69255 68815 17 -52 481 2351 3813 0 -209 
120059 137958 5 -14 408 2392 3814 0 4251 
80518 66043 31 -34 478 2408 3815 0 -7181 
128181 145395 9 -3 362 2346 3816 0 3879 
117123 103419 2 -27 493 2510 3817 0 -4341 
91660 80703 61 -8 462 2402 3818 0 -4448 
87349 59083 4 -41 460 2409 3819 0 -15676 
81268 89211 45 -10 482 2352 3820 0 2917 
109184 109727 48 -13 470 2449 3821 0 162 
110306 115635 4 -28 424 2393 3822 0 1510 
127184 144213 1 -11 398 2406 3823 0 3869 
129128 155639 4 -7 414 2414 3824 0 5581 
148964 141501 3 -1 382 2446 3825 0 -1728 
87586 77120 21 -39 446 2376 3826 0 -4446 
85614 70194 31 -33 475 2408 3827 0 -7198 
107252 123127 70 -1 451 2415 3828 0 4224 
117696 145812 38 -13 361 2346 3829 0 6318 
90204 48950 0 -48 519 2514 3830 0 -27615 
106522 121052 46 -20 483 2440 3831 0 3933 
96159 87852 65 -8 450 2402 3832 0 -3098 
92423 83066 60 -6 455 2393 3833 0 -3691 
104659 100568 36 -23 446 2415 3834 0 -1332 
83338 70687 12 -52 515 2436 3835 0 -5864 
100628 93359 0 -32 434 2406 3836 0 -2551 
95603 80718 3 -44 460 2414 3837 0 -6042 
93023 82187 17 -38 482 2433 3838 0 -4320 
83460 53230 30 -41 473 2398 3839 0 -18608 
95451 89721 67 -4 439 2384 3840 0 -2092 
95364 89495 7 -34 457 2400 3841 0 -2148 
96824 88829 9 -44 487 2442 3842 0 -2949 
99536 86041 43 -20 447 2407 3843 0 -5139 
84513 73329 41 -29 457 2372 3844 0 -4997 
106305 102334 2 -36 461 2443 3845 0 -1271 
152085 106109 6 -29 410 2528 3846 0 -14197 
94209 85220 24 -33 444 2382 3847 0 -3456 
95677 83409 46 -29 480 2435 3848 0 -4819 
102358 103298 63 -6 462 2420 3849 0 298 
88356 83869 56 -7 458 2393 3850 0 -1753 
94989 97982 33 -23 423 2357 3851 0 1000 
83353 68468 17 -53 503 2438 3852 0 -7123 
66692 91743 53 -48 359 721 3853 0 8947 
119212 137402 17 -22 406 2373 3854 0 4337 
79388 45487 55 -15 487 2418 3855 0 -24420 
95074 92186 53 -3 495 2453 3856 0 -1026 
94993 87031 31 -37 473 2422 3857 0 -2997 
87518 74790 42 -29 460 2389 3858 0 -5576 
91394 81555 65 -3 467 2403 3859 0 -3953 
96504 88734 21 -26 473 2431 3860 0 -2869 
75539 29494 7 -67 506 2448 3861 0 14382 
56882 125821 33 -67 265 682 3862 0 17953 
107901 82698 11 -28 450 2442 3863 0 -9986 
100351 92311 39 -20 455 2414 3864 0 -2853 
57649 80821 81 -20 376 729 3865 0 9394 
98505 99706 64 -8 453 2403 3866 0 394 
-10555 -77557 226 -48 683 2454 3867 0 28307 
133308 184452 0 -1 374 2277 3868 0 9085 
99079 85789 1 -37 454 2436 3869 0 -5076 
94581 85533 25 -39 481 2412 3870 0 -3466 
93005 84807 4 -36 424 2363 3871 0 -3167 
76733 79342 3 -52 455 2357 3872 0 1077 
80282 52188 17 -43 524 2467 3873 0 -17639 
88292 95891 56 -4 447 2349 3874 0 2596 
92058 75044 34 -36 477 2421 3875 0 -7428 
90536 80143 59 -12 472 2405 3876 0 -4249 
84423 84985 28 -1 454 2388 3877 0 216 
95676 87267 63 -7 426 2381 3878 0 -3157 
95268 89066 1 -42 474 2420 3879 0 -2281 
101894 93409 44 -18 465 2440 3880 0 -2976 
99141 91687 60 -20 438 2407 3881 0 -2663 
94759 85424 59 -3 476 2425 3882 0 -3580 
107026 99869 55 -1 452 2446 3883 0 -2348 
102392 94346 64 -13 445 2415 3884 0 -2794 
98817 96664 7 -32 410 2358 3885 0 -729 
92105 82660 60 -6 482 2422 3886 0 -3744 
65437 104158 60 -51 347 729 3887 0 12181 
85643 67353 1 -52 507 2450 3888 0 -8898 
102589 102913 63 -5 415 2360 3889 0 103 
121143 144555 1 -6 386 2345 3890 0 5306 
95985 100284 4 -36 466 2362 3891 0 1404 
96320 89497 8 -36 455 2405 3892 0 -2498 
105876 107556 48 -11 398 2384 3893 0 511 
98763 96166 50 -16 458 2412 3894 0 -884 
93700 87006 55 -17 454 2396 3895 0 -2521 
67908 29126 19 -50 523 2427 3896 0 21906 
110512 104665 32 -27 471 2456 3897 0 -1830 
64747 44570 33 -12 484 2374 3898 0 -14833 
64273 9943 17 -12 549 2420 3899 0 17565 
85034 63826 51 -17 455 2358 3900 0 -10887 
98515 90521 62 -12 482 2437 3901 0 -2893 
85663 53817 42 -18 493 2420 3902 0 -19389 
70892 11087 14 -35 557 2501 3903 0 19858 
98881 83036 40 -25 479 2439 3904 0 -6252 
114932 125440 56 -13 460 2470 3905 0 2744 
85350 71078 40 -34 482 2384 3906 0 -6579 
72812 48243 17 -48 505 2431 3907 0 -16687 
78717 45076 19 -26 551 2483 3908 0 -24454 
-8772 -31791 51 -6 602 2225 3909 0 23725 
83937 78643 56 -7 454 2366 3910 0 -2205 
111307 110806 61 -14 466 2453 3911 0 -148 
116676 114793 12 -9 445 2453 3912 0 -537 
99138 80589 2 -17 462 2411 3913 0 -7541 
89132 43587 33 -42 530 2488 3914 0 31298 
81688 65157 33 -32 502 2421 3915 0 -8313 
104444 109093 31 -16 423 2375 3916 0 1396 
93263 84362 25 -37 458 2399 3917 0 -3457 
94368 89839 41 -31 472 2415 3918 0 -1651 
103530 101518 3 -36 478 2439 3919 0 -649 
95845 86683 18 -27 446 2396 3920 0 -3463 
81652 83907 3 -65 454 2413 3921 0 880 
84955 73931 4 -57 496 2432 3922 0 -4885 
97619 92640 4 -38 438 2391 3923 0 -1761 
78964 61693 41 -10 487 2383 3924 0 -9173 
98263 86294 48 -22 465 2425 3925 0 -4544 
88778 88484 2 -73 487 2397 3926 0 -108 
90402 82318 10 -39 452 2384 3927 0 -3217 
94094 80385 41 -21 453 2403 3928 0 -5588 
63665 24398 9 -17 567 2478 3929 0 12800 
97559 96194 8 -37 452 2445 3930 0 -464 
85519 74107 26 -33 465 2395 3931 0 -5045 
88149 72574 41 -26 487 2420 3932 0 -7032 
106760 106336 17 -32 477 2452 3933 0 -130 
88212 69418 20 -47 473 2413 3934 0 -8871 
51756 53942 20 -73 346 709 3935 0 1327 
79811 61712 31 -33 473 2386 3936 0 -9609 
95299 70840 57 -9 506 2448 3937 0 -11313 
120885 126658 0 -22 428 2422 3938 0 1493 
43723 -8050 0 -4 560 2373 3939 0 14130 
95369 98646 65 -2 449 2394 3940 0 1088 
101877 86439 11 -34 485 2428 3941 0 -5852 
76965 64283 7 -45 463 2370 3942 0 -6464 
94964 87194 51 -16 447 2394 3943 0 -2919 
95295 87800 56 -10 478 2426 3944 0 -2797 
103469 107895 20 -9 408 2319 3945 0 1344 
108435 106412 55 -1 412 2381 3946 0 -622 
67103 54230 35 -1 481 2352 3947 0 -7778 
91353 84508 43 -30 475 2407 3948 0 -2654 
88618 75348 51 -26 462 2403 3949 0 -5770 
110127 97830 4 -19 432 2389 3950 0 -4118 
104036 92863 35 -25 466 2433 3951 0 -3942 
78572 60410 26 -43 466 2380 3952 0 -9851 
107583 129538 15 -9 357 2300 3953 0 5553 
114548 125637 19 -25 443 2402 3954 0 2892 
121486 142825 11 -14 391 2371 3955 0 4895 
132627 170102 0 -5 318 2333 3956 0 7218 
102292 91541 53 -20 457 2426 3957 0 -3848 
93461 89916 56 -15 472 2415 3958 0 -1291 
92208 81163 5 -42 454 2392 3959 0 -4459 
97906 84511 33 -23 431 2383 3960 0 -5193 
90035 76915 7 -55 500 2443 3961 0 -5589 
100717 125613 151 -59 330 902 3962 0 6494 
93727 86015 52 -22 469 2410 3963 0 -2937 
98198 90522 10 -24 433 2391 3964 0 -2778 
120001 122173 45 -4 437 2476 3965 0 582 
91176 80499 29 -29 463 2401 3966 0 -4346 
101762 105970 65 -6 438 2391 3967 0 1301 
77506 61042 32 -39 461 2374 3968 0 -8837 
95078 80677 4 -53 483 2441 3969 0 -5848 
100260 97514 43 -20 453 2424 3970 0 -922 
93229 70363 20 -7 482 2471 3971 0 -10648 
65631 51160 6 -63 523 2408 3972 0 -9268 
74634 58181 39 -18 508 2424 3973 0 -9266 
96246 90665 33 -30 459 2408 3974 0 -2017 
31747 -37896 69 -16 603 2509 3975 0 -5319 
95643 86926 63 -6 468 2415 3976 0 -3285 
109534 102679 32 -13 457 2436 3977 0 -2187 
58923 34446 29 -8 495 2345 3978 0 -23283 
99083 128730 1 -29 399 2318 3979 0 7546 
58936 32653 5 -57 513 2408 3980 0 -26374 
102777 99232 43 -17 434 2410 3981 0 -1170 
81558 121833 149 -26 277 728 3982 0 10831 
93814 88944 35 -31 428 2361 3983 0 -1794 
97413 89140 58 -10 473 2422 3984 0 -3041 
71213 48759 34 -28 528 2432 3985 0 -15089 
85019 62616 18 -40 475 2407 3986 0 -11723 
95651 92155 55 -24 465 2407 3987 0 -1243 
70551 54845 23 -41 512 2402 3988 0 -9383 
140264 86514 4 -10 446 2641 3989 0 -20357 
75942 62502 36 -4 439 2368 3990 0 -7045 
100273 74330 36 -31 508 2526 3991 0 -11436 
13736 -14689 160 -9 598 2395 3992 0 -2128 
85656 66704 59 -2 468 2385 3993 0 -9309 
96836 98468 31 -31 461 2403 3994 0 543 
104286 100726 46 -23 489 2439 3995 0 -1158 
66491 7894 7 -4 595 2509 3996 0 18916 
110352 133222 11 -8 369 2310 3997 0 5625 
78180 44945 24 -24 561 2493 3998 0 -24229 
97978 92749 45 -19 450 2405 3999 0 -1847 
93842 84617 61 -12 451 2391 4000 0 -3572 
90906 80977 60 -8 480 2413 4001 0 -4017 
81547 68473 41 -11 509 2415 4002 0 -6256 
93766 83687 33 -27 450 2395 4003 0 -3946 
99148 85684 57 -14 448 2414 4004 0 -5148 
95100 85902 55 -16 482 2431 4005 0 -3508 
93428 84850 8 -34 451 2392 4006 0 -3312 
95120 82919 23 -33 464 2416 4007 0 -4821 
95858 84494 41 -25 472 2426 4008 0 -4406 
92941 91137 36 -162 351 942 4009 0 -648 
99282 81407 60 -15 500 2466 4010 0 -7194 
90879 79719 11 -38 458 2385 4011 0 -4587 
93160 84940 33 -25 442 2379 4012 0 -3171 
99049 92488 37 -26 465 2406 4013 0 -2324 
187035 219206 37 -714 256 2276 4014 0 4808 
111207 115715 40 -5 427 2401 4015 0 1276 
99508 89593 33 -28 465 2430 4016 0 -3626 
92528 79796 27 -39 521 2493 4017 0 -5228 
95899 97604 39 -4 432 2341 4018 0 572 
108474 88172 40 -12 471 2461 4019 0 -7544 
117376 135307 18 -13 409 2407 4020 0 4342 
123805 112778 23 -18 454 2451 4021 0 -3203 
134422 117225 1 -2 425 2486 4022 0 -4806 
93681 89959 40 -27 469 2405 4023 0 -1355 
70772 45736 15 -51 552 2423 4024 0 -17936 
106902 90392 38 -12 444 2419 4025 0 -5984 
121987 141764 4 -4 373 2353 4026 0 4571 
126636 140790 8 -31 465 2498 4027 0 3294 
98033 91880 21 -24 438 2391 4028 0 -2194 
106376 106222 56 -10 424 2397 4029 0 -47 
99887 89112 65 -3 459 2418 4030 0 -3962 
63950 51893 51 -6 494 2414 4031 0 -7613 
60919 50584 34 -8 482 2317 4032 0 -6694 
165685 154064 7 -24 367 2406 4033 0 -2471 
99578 97521 3 -40 465 2424 4034 0 -691 
94824 75290 55 -10 433 2371 4035 0 -8501 
88641 72440 40 -35 453 2401 4036 0 -7328 
91762 81993 53 -5 479 2418 4037 0 -3904 
62740 54494 37 -2 472 2310 4038 0 -4958 
41385 1119 3 -16 513 2352 4039 0 564 
97861 89684 8 -36 461 2410 4040 0 -2987 
93915 84108 28 -35 479 2426 4041 0 -3820 
93587 83467 62 -14 447 2390 4042 0 -3972 
91348 78844 71 -2 439 2379 4043 0 -5196 
93182 84718 21 -34 474 2415 4044 0 -3273 
93261 82802 42 -32 474 2411 4045 0 -4138 
103332 100095 7 -7 416 2393 4046 0 -1059 
86634 71922 6 -47 481 2410 4047 0 -6702 
88660 73938 36 -33 480 2409 4048 0 -6524 
102258 83619 16 -29 453 2456 4049 0 -7303 
91071 78131 7 -40 445 2386 4050 0 -5426 
93091 84711 31 -31 477 2420 4051 0 -3241 
84743 119906 49 -141 323 835 4052 0 9609 
79641 68144 29 -38 498 2407 4053 0 -5528 
56196 44454 27 -41 496 2321 4054 0 -8655 
90879 85806 13 -43 466 2441 4055 0 -1937 
88653 74111 22 -43 477 2413 4056 0 -6429 
72695 56300 21 -47 478 2372 4057 0 -9542 
88386 78904 51 -28 431 2424 4058 0 -3937 
98624 96328 14 -36 468 2414 4059 0 -781 
90418 80814 29 -31 462 2408 4060 0 -3894 
18648 27942 37 -4 536 2316 4061 0 10898 
73692 58263 38 -27 482 2359 4062 0 -8677 
116036 106240 60 -1 467 2507 4063 0 -3021 
88005 75850 53 -2 487 2471 4064 0 -5250 
101557 94994 61 -8 416 2378 4065 0 -2263 
91814 85418 44 -22 480 2418 4066 0 -2453 
93892 85216 65 -2 465 2409 4067 0 -3336 
91955 82344 17 -35 447 2386 4068 0 -3824 
92219 87652 49 -18 428 2388 4069 0 -1707 
120584 117538 5 -29 457 2484 4070 0 -849 
100740 84342 8 -30 454 2433 4071 0 -6370 
86282 83718 28 -21 429 2324 4072 0 -1003 
183739 192390 36 -42 313 2324 4073 0 1473 
94469 86563 47 -26 460 2409 4074 0 -2992 
90092 72348 59 -14 462 2406 4075 0 -8036 
123300 135778 48 -2 443 2448 4076 0 3011 
99253 85073 30 -36 504 2463 4077 0 -5461 
81624 51395 30 -43 500 2424 4078 0 -19272 
102555 90531 20 -18 416 2407 4079 0 -4351 
99696 87558 17 -37 475 2431 4080 0 -4542 
82855 72439 13 -46 478 2384 4081 0 -4711 
89499 77410 43 -30 461 2388 4082 0 -5117 
94560 85899 51 -20 478 2420 4083 0 -3303 
94467 86157 63 -4 487 2425 4084 0 -3160 
89937 78132 15 -37 465 2393 4085 0 -4950 
96138 89018 53 -18 441 2388 4086 0 -2620 
90209 79205 45 -27 483 2425 4087 0 -4552 
136106 141615 4 -5 387 2462 4088 0 1274 
93219 84395 6 -39 455 2389 4089 0 -3425 
96689 89886 23 -42 470 2420 4090 0 -2479 
103312 92614 47 -14 481 2459 4091 0 -3784 
96175 86513 55 -13 446 2402 4092 0 -3659 
122284 130561 8 -5 384 2364 4093 0 2077 
113188 92164 61 -4 472 2520 4094 0 -7474 
90509 58706 4 -9 492 2464 4095 0 -17750 
108148 98542 7 -19 436 2412 4096 0 -3194 
153777 144548 2 -1 407 2515 4097 0 -2092 
89817 81381 44 -27 502 2433 4098 0 -3396 
100381 86943 8 -31 452 2426 4099 0 -5064 
100492 93420 26 -19 443 2403 4100 0 -2480 
93292 73879 13 -50 513 2468 4101 0 -8610 
40547 14583 15 -71 517 2364 4102 0 7197 
114123 125444 71 -2 417 2421 4103 0 2957 
83808 59863 45 -22 487 2433 4104 0 -13106 
90346 68526 11 -43 515 2469 4105 0 -10433 
93154 78727 34 -32 466 2395 4106 0 -6004 
82612 82692 41 -16 452 2380 4107 0 31 
96454 90595 72 -2 466 2416 4108 0 -2119 
93489 87164 12 -42 451 2370 4109 0 -2377 
178213 193080 31 -6 283 2338 4110 0 2523 
86991 60424 33 -38 510 2457 4111 0 -14406 
68876 59331 43 -29 525 2373 4112 0 -5271 
46771 9639 10 -17 549 2385 4113 0 4845 
149365 133360 2 -1 374 2437 4114 0 -3932 
92160 83960 55 -21 466 2405 4115 0 -3200 
100114 94250 9 -36 442 2397 4116 0 -2038 
82746 137845 77 -36 252 679 4117 0 13097 
99835 103163 40 -17 401 2354 4118 0 1057 
98089 91962 28 -39 473 2432 4119 0 -2183 
121604 129839 15 -14 434 2448 4120 0 2078 
95627 97451 9 -24 428 2394 4121 0 613 
95778 73808 16 -33 477 2450 4122 0 -9753 
94839 85870 34 -28 473 2419 4123 0 -3422 
36069 20680 25 -28 481 931 4124 0 -24383 
82104 66301 41 -33 470 2389 4125 0 -7810 
91666 83787 2 -36 436 2373 4126 0 -3081 
91185 80900 9 -39 476 2416 4127 0 -4165 
98585 95836 37 -31 484 2448 4128 0 -939 
93894 84145 57 -14 448 2387 4129 0 -3796 
92055 82418 5 -40 463 2408 4130 0 -3831 
92030 81658 17 -40 481 2418 4131 0 -4161 
84269 70871 30 -41 464 2382 4132 0 -6194 
97271 86574 3 -29 430 2391 4133 0 -4048 
86974 76186 50 -12 484 2412 4134 0 -4639 
93986 85752 19 -35 467 2397 4135 0 -3146 
92105 84264 55 -14 438 2401 4136 0 -3049 
90656 93905 5 -64 456 2359 4137 0 1133 
96131 91134 10 -36 458 2409 4138 0 -1796 
83561 72048 7 -55 469 2386 4139 0 -5236 
